acct_id,product,reason
0010b671d70dc82951f8eeb200ece95cc235ebaefafeada4a1cc50df3cf27f1d,Whole-Home Wi-Fi,You have more than 10 connected devices.
0010bb67d04221e185f4cad10f7aa6c57fe926329809b981a7bbb8a7fae829d9,Whole-Home Wi-Fi,You have more than 10 connected devices.
0010efe77dec9fc84f119fb9e49943ebf587566684524a9a78ab3cf295c86d12,Whole-Home Wi-Fi,You have more than 10 connected devices.
0010fc0b565a9dd94da086e96499c37ce07af3881d9eafa9471d059c08f2d6c3,Whole-Home Wi-Fi,You have more than 10 connected devices.
001115c11cb49b7f8eb41d65045f620cfafa53cb36202e28579f915a86644723,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001115c11cb49b7f8eb41d65045f620cfafa53cb36202e28579f915a86644723,Whole-Home Wi-Fi,You have more than 10 connected devices.
001120f51cc854e50049979c9b58f4f952ea332c3371e7c2b865c692b1a9c206,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001120f51cc854e50049979c9b58f4f952ea332c3371e7c2b865c692b1a9c206,Whole-Home Wi-Fi,You have more than 10 connected devices.
0011460fe91e0b0356de2a9c741795eddf4c48c0c83420d29165385b352dd6c7,Whole-Home Wi-Fi,You have more than 10 connected devices.
001147d350f3a9e62b13b286b64c3a8588b5baf7dd0473fb8278212be53d8884,Whole-Home Wi-Fi,You have more than 10 connected devices.
001156f768bbd61cbd311fb12bd91009d4316199fca1f2845bfe39c277700d41,Whole-Home Wi-Fi,You have more than 10 connected devices.
00117af722e998c66a4f82486d050aaca485209150fd0942fde733b17e18fefe,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00117af722e998c66a4f82486d050aaca485209150fd0942fde733b17e18fefe,Whole-Home Wi-Fi,You have more than 10 connected devices.
001188a394b8391ec9bf62e5f15bd40c4094160b99f1d0945b0aedf488bdcebd,Whole-Home Wi-Fi,You have more than 10 connected devices.
0011c7dedaef36306be2c6bc3433bbcb63ae4d55da06b1dc7867b98c9349af20,Whole-Home Wi-Fi,You have more than 10 connected devices.
0011d2c91f4a026104c5c7928a2f920268553c1c76a8c897532b84c120cf3144,Whole-Home Wi-Fi,You have more than 10 connected devices.
0011d97a6f50176646c08fb4fea6f23ba793fb17ccee397eef7408d0a208a057,Whole-Home Wi-Fi,You have more than 10 connected devices.
0011e05646e6e3757c9d7380ca57645a64227fe8ec2c4a3d38bd78dcf663bf79,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0011eb49d015e9f3049649e0bd82942a578bd52fe50ce725ef04bce202ae6bcb,Whole-Home Wi-Fi,You have more than 10 connected devices.
00121f3aa20db636d89902087ed9fb005766c14088aa184aac4b96c09934f545,Whole-Home Wi-Fi,You have more than 10 connected devices.
00123667afd31e6b17d87fa33f52e178b5e705625d4dddbc507fbfb2f1cc93ee,Whole-Home Wi-Fi,You have more than 10 connected devices.
00123704c64332646f2e90822f92de6c1ff40d2f4081270ec49b56b094831d91,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00123704c64332646f2e90822f92de6c1ff40d2f4081270ec49b56b094831d91,Whole-Home Wi-Fi,You have more than 10 connected devices.
00124176fdfdb3aa1791f5753268978104307310883ebf25c7c74f02873eabf5,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00124176fdfdb3aa1791f5753268978104307310883ebf25c7c74f02873eabf5,Whole-Home Wi-Fi,You have more than 10 connected devices.
00125f2fbe0dce9889935a4eaefc333fb77e5681502a6a072d0c84933486bed1,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001276e0c1f790162e5d5e194c5ccb3c9ff071f5e73ef1baecc1d2a22647d722,Whole-Home Wi-Fi,You have more than 10 connected devices.
00127b0c0b50e2fe5af70571002c3ef80196854b1751fe00504e5852d7ad6bae,Whole-Home Wi-Fi,You have more than 10 connected devices.
001285485e0d6f31e0fd84bcd86d21ac55daeaa6d7bf9a3c5739a7db5816eff0,Whole-Home Wi-Fi,You have more than 10 connected devices.
001289426030c01472b5a5815f457ff749787e055a0d0310a5ccaf9a2ae0ef7c,Whole-Home Wi-Fi,You have more than 10 connected devices.
00128c6364fb04a33f88a11014b222a45cfe6c451d385aa2309cf60b89225cf1,Whole-Home Wi-Fi,You have more than 10 connected devices.
0012b747a149547929533c5a26f7dc23ad34fab3912f193c10dff9087eac027c,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0012c7c6d2bdb2f8db25bb65e7fa6a4ceea0b2e11c0ed28f8b4331ce662b4f42,Whole-Home Wi-Fi,You have more than 10 connected devices.
0012d831379a6cc24a8ea88f8aef21518e19d11ac6144c839e1c3456b06513bb,Whole-Home Wi-Fi,You have more than 10 connected devices.
00131574bbb2f062eb11a2595ab8dad62ef9a18cab4ec511c730e0e80442168a,Whole-Home Wi-Fi,You have more than 10 connected devices.
00131b8d0760ec2d84cfa1615382a2e3a6df7dddd24c715277e7b18f8c8f6073,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001326092b688f0c83873b66c641c9d063a7a2c333928e5ba9cc3fd12c3b0d1d,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001326092b688f0c83873b66c641c9d063a7a2c333928e5ba9cc3fd12c3b0d1d,Whole-Home Wi-Fi,You have more than 10 connected devices.
001329e5c06542f0d7a6666353fca04fc9fda5dc7b650f7b72a6b3e4f99a79cf,Whole-Home Wi-Fi,You have more than 10 connected devices.
00135a8ec00261104dca27b2be6837f7974b5b866de0dcf377a8e06922294067,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00135a8ec00261104dca27b2be6837f7974b5b866de0dcf377a8e06922294067,Whole-Home Wi-Fi,You have more than 10 connected devices.
001368bcc10490307911bf1c56ae010a7b03a842d46624ebd44d43ef5a8a5e4a,Whole-Home Wi-Fi,You have more than 10 connected devices.
001368bcc10490307911bf1c56ae010a7b03a842d46624ebd44d43ef5a8a5e4a,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00139518ae44b54434f6fde952a66e717a1a6253254ddecafbab4ef9e8d551cb,Whole-Home Wi-Fi,You have more than 10 connected devices.
0013a7768e3fe934b4d897c4208a9cafb2dc58b4f963d3f7cedc15eb1de718a5,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0013a7768e3fe934b4d897c4208a9cafb2dc58b4f963d3f7cedc15eb1de718a5,Whole-Home Wi-Fi,You have more than 10 connected devices.
0013ebb04fc2e1faaa18be5ab89fa7fa4f0d1de190a7b98ef9ba159882cb23c5,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0013ebb04fc2e1faaa18be5ab89fa7fa4f0d1de190a7b98ef9ba159882cb23c5,Whole-Home Wi-Fi,You have more than 10 connected devices.
0013eefef2a16ddc25f99b6a3fa0c97d9df1d17d28a29806e0f2a721302184b0,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0013eefef2a16ddc25f99b6a3fa0c97d9df1d17d28a29806e0f2a721302184b0,Whole-Home Wi-Fi,You have more than 10 connected devices.
001422237e73d2100abafecde72c0dd956e44cf9dbc585c59bdec8e7baacf945,Whole-Home Wi-Fi,You have more than 10 connected devices.
001432999f533abd8ea3ce5e8646c662e487fa86900382c81e4e4ba62ec52bab,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00144db3711a632ea77144f7ec29e4f1ede1e43f7fa85efcc8978142d9f8182e,Whole-Home Wi-Fi,You have more than 10 connected devices.
001450130d931891780714db9b8d0bc1e2a39fd6bf1c39a1ae76975fbc7abce5,Whole-Home Wi-Fi,You have more than 10 connected devices.
0014b3f668494c6ae38dde7abbf8e61ac5c9956280c13cd24c6649e837d8434a,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0014b3f668494c6ae38dde7abbf8e61ac5c9956280c13cd24c6649e837d8434a,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
0014c787669d7a1e03002dc86e63840f65f087bb25ff709f908ad5e138051cd9,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0014c787669d7a1e03002dc86e63840f65f087bb25ff709f908ad5e138051cd9,Whole-Home Wi-Fi,You have more than 10 connected devices.
0014e76085c112a7f74d41882f92529157427151fd8f41193f73fdcb54c46c0c,Whole-Home Wi-Fi,You have more than 10 connected devices.
0014ea5b41592994f8c0eb370209fe7e0fc23bcaf60621996dfa7ba875580202,Whole-Home Wi-Fi,You have more than 10 connected devices.
00150442e401bbe961332516c704ee5305f588252ba89127799cfce011ddee3e,Whole-Home Wi-Fi,You have more than 10 connected devices.
00150e1d8b17ab079dbaf29ce0b763bf99464adbcf6bc683c6439598dfb2c7b3,Whole-Home Wi-Fi,You have more than 10 connected devices.
0015186e6a643b03090b424a64285b0850876867eebe3dda59894517486521c7,Whole-Home Wi-Fi,You have more than 10 connected devices.
00153118a55c6311cd37193bf4bc159c516395ec063231ec7e8bfd9af20a4b73,Whole-Home Wi-Fi,You have more than 10 connected devices.
0015727c8f4ebfd6bd6f0d2b584408a3d21e84ae94946dab8ba3c4c4f02478e7,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00157d1936f25fab50b04408e7444a0f1bff5b7d5792b43c16ddc439323ee279,Whole-Home Wi-Fi,You have more than 10 connected devices.
0015c5d36e971ae20700e67cbbebfeeead7b0d727dde5522c93cdaad61b84c09,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0015d2193e7308b1f97489d4b27cc1ac725d4e43622e41bb5428dc0c0637b10e,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0015e14dccc43463330b4719d81c02f3b77ee5b4f9058dce2c11b56dc5789e62,Whole-Home Wi-Fi,You have more than 10 connected devices.
0015f598f1ccbc6593dd6909979552803cb3373f248019676bb7141154ce71e0,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
0015ffc22659de850ce78df2124b475db53d00283fe3862d165ec76d711db878,Whole-Home Wi-Fi,You have more than 10 connected devices.
00160379dc8bffb19f4eaf68c86560451a335e17cb4de196570f57bacacdc852,Whole-Home Wi-Fi,You have more than 10 connected devices.
001607d1b603f867c0079fa0a17f7f5dee02b22d57616d3a8c7c85d0bfd71236,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001607d1b603f867c0079fa0a17f7f5dee02b22d57616d3a8c7c85d0bfd71236,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00160badfac380118913734ec0b3949732eee9c0b525cf97cb77c7606c4eb96b,Whole-Home Wi-Fi,You have more than 10 connected devices.
0016188022e0284612fbe44a6a71faab7acb755aff577901e795df9e58e17e99,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0016188022e0284612fbe44a6a71faab7acb755aff577901e795df9e58e17e99,Whole-Home Wi-Fi,You have more than 10 connected devices.
001626cdbb53419497e70360c5b5c2ee09761e64f6c08d971f47c54d8e71d785,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00166d35417e41c34d4fc63e04fd77aa388e31b21f1fe83cb8bdd072d7f22302,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00167debab9bdf3453cd0f606dee2d788369015ed50b28274d1242d4e2f0a74b,Whole-Home Wi-Fi,You have more than 10 connected devices.
00168faff65b1930af101d3b56328576803e31504a4556cd29ce27be96fe57cf,Whole-Home Wi-Fi,You have more than 10 connected devices.
0016cef207342e95b8858da962fb498455912c9b0f21cb3d5c19a02dd76e5d9c,Whole-Home Wi-Fi,You have more than 10 connected devices.
0016d03a7f53f0348f5646352514c73a6d73845d59c1ad3af2bed69ebfd8387e,Whole-Home Wi-Fi,You have more than 10 connected devices.
0016de7c5829b5faa36747955ca199b7df83aa2c84f1053a032fd5d079cf3610,Whole-Home Wi-Fi,You have more than 10 connected devices.
00171122115b9ecea609042056d5d10e51fd3efc5b9752ed0db04c6b6e0bccda,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00171122115b9ecea609042056d5d10e51fd3efc5b9752ed0db04c6b6e0bccda,Whole-Home Wi-Fi,You have more than 10 connected devices.
001722e40809df80d40fdaae569bbce798e04d33c91ba721fd891778753bc52d,Whole-Home Wi-Fi,You have more than 10 connected devices.
0017449cf8c0ded6bbc696c0c1ff914d4d17af6f2d6ae7d9777599809f064ed9,Whole-Home Wi-Fi,You have more than 10 connected devices.
001764b36ce1c4d5ef9fcbdb7b3ddd56067ba8ca95701971e7707828fc3a8529,Whole-Home Wi-Fi,You have more than 10 connected devices.
0017ae214a2f699b4ef947994f6fdec54a96b8df5ea95f19b099e60054744e12,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0017bef5e9b4d1345ea2f805c406d3327a85056cf5dd6b32b665158647d923a3,Whole-Home Wi-Fi,You have more than 10 connected devices.
0017fc98a5e135b4053b9d13bcf5d4f79b8476d09aba0e2b576a0975379d0edd,Whole-Home Wi-Fi,You have more than 10 connected devices.
00181ec92f743c688345a564122e8584fe6e4329abdad5ef4f10b07a7c1ac1d7,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00181ec92f743c688345a564122e8584fe6e4329abdad5ef4f10b07a7c1ac1d7,Whole-Home Wi-Fi,You have more than 10 connected devices.
00185ac2ef1ef2f5070199dd9b87aab054b2b3c6fefeedb316482f7f810e5af7,Whole-Home Wi-Fi,You have more than 10 connected devices.
00185b97d758d5d60402eb9bd00a298a48b2ebb3b40e0ff8381f70310744d731,Whole-Home Wi-Fi,You have more than 10 connected devices.
00189528ebeebf5c87480e1c8d9e0e2ad9c8d5ac8839f73a58de57e0b7e57360,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
00189528ebeebf5c87480e1c8d9e0e2ad9c8d5ac8839f73a58de57e0b7e57360,Whole-Home Wi-Fi,You have more than 10 connected devices.
001897532a3abb4b6c568b94325539e2c5e31019c92a3a75a85e0c957c6c02de,Whole-Home Wi-Fi,You have more than 10 connected devices.
0018a831faa91f3ab4a7027719b740c6d3ae5a210006c60cd1accb21d9583fac,Whole-Home Wi-Fi,You have more than 10 connected devices.
0018e1595c82a6745838fa8624b08d7d61c0dab28df8e03f820882ea2b8e812c,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0018e1595c82a6745838fa8624b08d7d61c0dab28df8e03f820882ea2b8e812c,Whole-Home Wi-Fi,You have more than 10 connected devices.
0018e8429f33230131bc9a5a3a20693baa53bbc61feccaeee13ccd1258d049e9,Whole-Home Wi-Fi,You have more than 10 connected devices.
0018efdb6b7c511c0e17259e1f9306973d0985ad0bbad286215a849712fa8ec7,Whole-Home Wi-Fi,You have more than 10 connected devices.
0018fcecccda753364ec006d4c1a9a5346de3afa0e2be78a1ed2318e18613cad,Whole-Home Wi-Fi,You have more than 10 connected devices.
001906cc22a6922eaf30c4b668427eea08cc287060b4035dca53eb267511e7d8,Whole-Home Wi-Fi,You have more than 10 connected devices.
00190a87f4ba10cbab76973f63ced4c952e204bb7267f16aec224df8c89fc02f,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
00190d3fd9e875cc9ae30ebd75613a8b153fc3f9f6d182ce4cb6b6a8a375b896,Whole-Home Wi-Fi,You have more than 10 connected devices.
00191216ff0e01dbc259a0dfea99618be747f8e7699c04b8ff121da75f9c0ce8,Whole-Home Wi-Fi,You have more than 10 connected devices.
001918037fc39c89b47e26f83e0ccd4ab5bb8786e2e2b7c16304ccd2117998cf,Whole-Home Wi-Fi,You have more than 10 connected devices.
0019182c9518f7869e82da8a6aa1d7ecd8bb2f4d582b588461c80f47c183e8db,Whole-Home Wi-Fi,You have more than 10 connected devices.
001931348e519b8a1b0b69fd172d96934f49fa20594931ae16d402a47a4c2c1b,Whole-Home Wi-Fi,You have more than 10 connected devices.
0019771a0c506d2f260e606d70333b46a856306f76a01a91d674a02166d5200b,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001987ae0fdc02121385fcf2b5dc241c5b62213580f9667f14eab8d5f8e94602,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001987ae0fdc02121385fcf2b5dc241c5b62213580f9667f14eab8d5f8e94602,Whole-Home Wi-Fi,You have more than 10 connected devices.
0019afc7250ee84f2d1a7c8aa6f204f1c719050bcd0ae102df7c54db198539df,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
0019afc7250ee84f2d1a7c8aa6f204f1c719050bcd0ae102df7c54db198539df,Whole-Home Wi-Fi,You have more than 10 connected devices.
0019cba78dc37b5e6f40fdf65f23dbbfd289bc5e291410cea181f84e404b27d3,Whole-Home Wi-Fi,You have more than 10 connected devices.
0019f8ab45c60e92a8998c9478272870fee07b01743282d09008d6a2ff88711d,Whole-Home Wi-Fi,You have more than 10 connected devices.
001a226b13327c200e5ef44e27dfffe17391f1ae191edf9e4a9f35a432e47e51,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001a2880b22b45c02be4fd71f64f7a3e1d23ab38f6cacf365d00564dac999ec0,Whole-Home Wi-Fi,You have more than 10 connected devices.
001a4aa6ffa495552f8fb6831e90372a6d5f4841b56aea4bba840394a17a128e,Whole-Home Wi-Fi,You have more than 10 connected devices.
001a7704cb8781ec8806e6e5446ed3ce8a5025e7fd5c7b939284ca26196d93db,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001a7704cb8781ec8806e6e5446ed3ce8a5025e7fd5c7b939284ca26196d93db,Whole-Home Wi-Fi,You have more than 10 connected devices.
001a90a384e2bc525c3b7b05d53560d13e7b5e4dccfa09855b924e6b02cd9c89,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001a90a384e2bc525c3b7b05d53560d13e7b5e4dccfa09855b924e6b02cd9c89,Whole-Home Wi-Fi,You have more than 10 connected devices.
001a9cf795698d7f44f7244660380f7488fea251986dc4a011a47b7baada680d,Whole-Home Wi-Fi,You have more than 10 connected devices.
001aa76f7732949c8483b40936a1c3ce52978a7ae879df77d5b4fd2fe95b450b,Whole-Home Wi-Fi,You have more than 10 connected devices.
001ab499e928ed5abf6a4182dea19be9b5a07961089febacf0c2acf1769f9d35,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001abc47c93765857e91203ad3dca7ddaf7b0f758c539ca1c6c115baf5145202,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001abc47c93765857e91203ad3dca7ddaf7b0f758c539ca1c6c115baf5145202,Whole-Home Wi-Fi,You have more than 10 connected devices.
001abc47c93765857e91203ad3dca7ddaf7b0f758c539ca1c6c115baf5145202,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
001ac534b585a19737a1440dc4be544b3304c3573fe668bd9cabf9b02411ffdb,Whole-Home Wi-Fi,You have more than 10 connected devices.
001acfb81d665ceea15727dd2563953b793e758865c1d5db55e9c00110b05a63,Whole-Home Wi-Fi,You have more than 10 connected devices.
001b0258c8fb4ff51ed1b424583f19d9fccce0c41c09129c4d0e071f2b9d0d86,Whole-Home Wi-Fi,You have more than 10 connected devices.
001b1a2c6942c1afcb3de29f6c48e941c1496408e1866ef82129ef84f2d6269e,Whole-Home Wi-Fi,You have more than 10 connected devices.
001b1a2c6942c1afcb3de29f6c48e941c1496408e1866ef82129ef84f2d6269e,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
001b3b4397877ce3e333fa4475b3f8910afa68e56963484f668ccd87be224b88,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001b3b4397877ce3e333fa4475b3f8910afa68e56963484f668ccd87be224b88,Whole-Home Wi-Fi,You have more than 10 connected devices.
001b3b4397877ce3e333fa4475b3f8910afa68e56963484f668ccd87be224b88,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
001b4a6df90f83adc88ed110e3f9f7e5698e157b9524fb64b0d13b72f9f80e83,Whole-Home Wi-Fi,You have more than 10 connected devices.
001b900a1183fd0ae7664a980a4c601341380d4a7c2e9bd0c1b4cb941c16d354,Whole-Home Wi-Fi,You have more than 10 connected devices.
001b9bc1bcf365203908bc1bd31617a494cb35a6013e60b778c0d10023e0121b,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001b9bc1bcf365203908bc1bd31617a494cb35a6013e60b778c0d10023e0121b,Whole-Home Wi-Fi,You have more than 10 connected devices.
001bb12cd8adc802607997ad1d863f3b2fa8dd9501555827159ad56d9e503cb1,Whole-Home Wi-Fi,You have more than 10 connected devices.
001bbe34669b900c45a084fc3720500bc4e71fc1c444b3bc8db24244c14ed841,Whole-Home Wi-Fi,You have more than 10 connected devices.
001be61a030105047c57e8d463935f6f3a10ed477c231861efb2d8e65217c35b,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c02ed62ff5b0e6da8d94f5228de48917fbe82ef971dcd450a2189b9fe7777,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001c02ed62ff5b0e6da8d94f5228de48917fbe82ef971dcd450a2189b9fe7777,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c18078e1e08b87071323ef5af0368ba3a4715a40d949c61d7c1ce0c35e5b5,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c206cc27a70d7f2eed81221a3a4c01e721572555009f3671574aa07f7d4e8,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001c30d579b3fb34bce0ad8f02083c3ba55561d9b2e0afd0deca5ad5cef8e3a1,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c30d579b3fb34bce0ad8f02083c3ba55561d9b2e0afd0deca5ad5cef8e3a1,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
001c3ab40920176f9c417658bcb3966cbd6e3fac804506924ca256b67c1d6734,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001c41434da7beb4b689acd7736ad08e0a2303968c50c76f0eb24b0519740d3a,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c570c6a68592f3752223899736d6ae7f63c911dc5cfb719b96aad929cbb12,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c6258026b550d536a486906f24a8dae4dd162da7d14e52a4673e28741e464,Whole-Home Wi-Fi,You have more than 10 connected devices.
001c77b6cde311e5c3291820013e6cddfee210ae3e4029c12f1ff9159a6cb59b,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001ca7fa38c9593a48fceda7865a577d5c799f2c28001ec615d8f26db8642907,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001ca7fa38c9593a48fceda7865a577d5c799f2c28001ec615d8f26db8642907,Whole-Home Wi-Fi,You have more than 10 connected devices.
001cac88a2081b135b2ebb1b6f5c8c8d1a9b09773244c1068b51a4527262af06,Whole-Home Wi-Fi,You have more than 10 connected devices.
001cb9b90b4cb9afc3f20b248c232f04d2653a37170bdd2681d1508d488cbcf4,Whole-Home Wi-Fi,You have more than 10 connected devices.
001cc16a948c621bcdb44e0f17a260670666e62145135d0624cff8aa76c39c1f,Whole-Home Wi-Fi,You have more than 10 connected devices.
001ced5f753c1028cce46413f2581681e7e9d56bd5ab9198719196916a220abd,Whole-Home Wi-Fi,You have more than 10 connected devices.
001cf2563cc0fa21264c2b6feeb6bc6e8a4998183c711f9cb739494888f3cd57,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001cfdc5a99aa00e4a7761626164b92fbe4d47aca66342154ba430220b727110,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001d08c2a4fdebdabb4fe3a6310226611ee3a597b6ef388e4c0b2ebdd0ab6b52,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001d1d585ab07582917cc84fbda01071f9a0a51a9decdd48d698d3083e6357ef,Whole-Home Wi-Fi,You have more than 10 connected devices.
001d1f80a98160149a51ab0a03a1333a0cc69c46a2bc7b200517304f444157fc,Whole-Home Wi-Fi,You have more than 10 connected devices.
001d1f80a98160149a51ab0a03a1333a0cc69c46a2bc7b200517304f444157fc,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
001d250030b4122457890c7d4dbe75a6882887c4032c0f5865412759df00c40d,Whole-Home Wi-Fi,You have more than 10 connected devices.
001d395d747ad9c195d17c3a87d5ae817c21c3065f2a3647e273cfcda1ff4efc,Whole-Home Wi-Fi,You have more than 10 connected devices.
001d91541a2b81fad16122c349eeed44ca27210d251ecc4feff50e4f790e8dc5,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001db3ac6deae37c346c6c17f03e4ccf1b31cfc7d7d9bfdfd6a4eab3ce595e61,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001dd57526141c3e26fe94a306031248d5d08c491e2a5a614a9a9d5fd8e2570d,Whole-Home Wi-Fi,You have more than 10 connected devices.
001dd847fad65fe4542e358b1809b128d36817bc19bb9edad2063b55b6f89c22,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001e0416846dbc6aa3917d4349e419ea49b611dd6da3c12134515e512f4eeac0,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001e0416846dbc6aa3917d4349e419ea49b611dd6da3c12134515e512f4eeac0,Whole-Home Wi-Fi,You have more than 10 connected devices.
001e19d96ee48edaa043b6b9ca967b68d8a8934af7aa9717511dc95389a3bfe1,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001e96fcfbd26f8063765edc4ec557d9be72dbd333b3ff88fc322fc674b5b227,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001e96fcfbd26f8063765edc4ec557d9be72dbd333b3ff88fc322fc674b5b227,Whole-Home Wi-Fi,You have more than 10 connected devices.
001ebeea3251216be552b82e43ee6b48c5d7aeba2a04a5a6f0930ecfd1a394d5,Whole-Home Wi-Fi,You have more than 10 connected devices.
001ec22a6c7df047d387ca3222b3c8b813793b6d980806475618201d35ab73d4,Whole-Home Wi-Fi,You have more than 10 connected devices.
001ecb7f47e5fd8ca51ef95a914b68aa1f64b247a9aaefcfcb54fe6fc2796cf3,Fiber 1 Gig,Your download speeds exceed 500 Mbps.
001ecb7f47e5fd8ca51ef95a914b68aa1f64b247a9aaefcfcb54fe6fc2796cf3,Whole-Home Wi-Fi,You have more than 10 connected devices.
001ed55dbe2873af486d9eedcc9b9282fc0211d67bf67432dd1a50d702fe5d21,Whole-Home Wi-Fi,You have more than 10 connected devices.
001eea5540c191c13e104ca61d26c198dad575e60b38afb7bdef1ce9371af5c5,Whole-Home Wi-Fi,You have more than 10 connected devices.
001efc684296a1e204a3f507790762ce57befa6cd430b03bd29cd50def53c4ba,Whole-Home Wi-Fi,You have more than 10 connected devices.
001f16dbaf971bc8729519c310769cb841befe719a56d33a765e92013e32dca3,Whole-Home Wi-Fi,You have more than 10 connected devices.
001f3351193ff16448bb6f7084ef484e42e640ae3964ff16f20d952f15138924,Whole-Home Wi-Fi,You have more than 10 connected devices.
001f37f91c4938cee538254bd2549928d44abcc4e32d73f869c44bce03e6a281,Whole-Home Wi-Fi,You have more than 10 connected devices.
001f4f40eca5df71910ae0c449c816135bfb52e7cab78beb181eeea045c8d9d5,Whole-Home Wi-Fi,You have more than 10 connected devices.
001f50f143ed495acf7e0d66c365ac1c3f884268ae268b304babd723aa8fa6bf,Whole-Home Wi-Fi,You have more than 10 connected devices.
001fa2d52c30b3ce2bbbfc5bb73799483e04a1294052be8496ee6e5b4aa19746,Whole-Home Wi-Fi,You have more than 10 connected devices.
001fd01780a6b22d0ac707c9543d4997afd41af7aa2103c7cfce31e5d48bf9f2,Whole-Home Wi-Fi,You have more than 10 connected devices.
001fdb7eb7f2f14cf4c286604a01775d23dee7532f47926cf23afa283be52992,Whole-Home Wi-Fi,You have more than 10 connected devices.
001fdbff1911db3ad2c00f6cbd2a231fbcc1fbe84e4b763eb8fa60bd326845b0,Whole-Home Wi-Fi,Your signal strength is weak; Whole-Home Wi-Fi can improve signal coverage.
