acct_id,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed,Recommendation 1,Recommendation 2,Recommendation 3
0012d831379a6cc24a8ea88f8aef21518e19d11ac6144c839e1c3456b06513bb,1,12,5,246152,9653.605882,1125239.541,35261,2281821.559,138088.3765,-60,-62,-23,-80,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00131574bbb2f062eb11a2595ab8dad62ef9a18cab4ec511c730e0e80442168a,1,14,3,163303.4,30234.60588,755621.4765,80233.25294,2557799.206,844049.4941,-56,-57,-22,-83,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00131b8d0760ec2d84cfa1615382a2e3a6df7dddd24c715277e7b18f8c8f6073,0,4,1,518600.74,23025.4,2256522.24,31487.96,6325020.3,2289728.46,-64.9,-62,-51,-81,1000.0M,Fiber 5 Gig,Fiber 2 Gig,Fiber 1 Gig
001326092b688f0c83873b66c641c9d063a7a2c333928e5ba9cc3fd12c3b0d1d,0,9,2,808876.5636,559610.2727,1515329.1,597857.8273,1712165.927,771284.7818,-66.6,-69,-36,-94,500.0M,Fiber 7 Gig,Fiber 5 Gig,Fiber 1 Gig
001329e5c06542f0d7a6666353fca04fc9fda5dc7b650f7b72a6b3e4f99a79cf,0,10,3,258799.7231,483173.5692,684029.8769,536767.4615,962943.0923,595713.4385,-40.7,-41,-13,-65,500.0M,Fiber 5 Gig,Fiber 7 Gig,Premium Tech Pro
00135a8ec00261104dca27b2be6837f7974b5b866de0dcf377a8e06922294067,2,5,6,554415.1364,1109909.482,1449351.427,1154330.6,2351368.964,1181624.536,-52.5,-58,-22,-75,1000.0M,Whole-Home WiFi,Fiber 1 Gig,Fiber 500
001368bcc10490307911bf1c56ae010a7b03a842d46624ebd44d43ef5a8a5e4a,0,22,0,283669.3682,579300.1227,784258.9455,577628.1136,5987673.873,2279086.482,-74,-73,-56,-91,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
00139518ae44b54434f6fde952a66e717a1a6253254ddecafbab4ef9e8d551cb,0,13,1,209443.7714,13456.22857,1010653.143,42892.58571,2199251.479,622862.9714,-65.1,-64,-54,-80,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0013a7768e3fe934b4d897c4208a9cafb2dc58b4f963d3f7cedc15eb1de718a5,1,17,4,583273.7524,26611.5381,6959282.41,135317.4429,1.23E+07,991206.4714,-62.4,-62,-37,-87,2000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0013ebb04fc2e1faaa18be5ab89fa7fa4f0d1de190a7b98ef9ba159882cb23c5,0,10,4,613627.2571,881739.4071,1655209.979,906788.4571,2658048.529,1190918.786,-54.8,-56,-23,-82,1000.0M,Fiber 7 Gig,Fiber 5 Gig,Premium Tech Pro
0013eefef2a16ddc25f99b6a3fa0c97d9df1d17d28a29806e0f2a721302184b0,2,18,6,718148.3167,486073.3417,1276206.821,559840.7583,1574789.142,675310.3875,-64.4,-64,-35,-87,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
001422237e73d2100abafecde72c0dd956e44cf9dbc585c59bdec8e7baacf945,1,21,7,230792.9036,19455.32857,945894.7929,97193.34286,2104267.1,593422.45,-51,-47,-24,-87,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001432999f533abd8ea3ce5e8646c662e487fa86900382c81e4e4ba62ec52bab,0,4,2,640124.8333,1000770.267,640313.05,1001304.25,653117.8667,1013705.233,-59.5,-56,-49,-73,500.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
00144db3711a632ea77144f7ec29e4f1ede1e43f7fa85efcc8978142d9f8182e,1,17,3,448608.655,19113.76,2666859.85,62597.635,4730812.56,966625.675,-55.5,-55,-39,-70,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001450130d931891780714db9b8d0bc1e2a39fd6bf1c39a1ae76975fbc7abce5,1,10,2,79507.65,19589.95,274421.9333,124854.725,765457.2667,339168.9917,-64.6,-64,-45,-86,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0014a3e27ab830ed3e55cdb6311dd9b7372a43fcba6efe7e18f3134a33e23198,0,6,3,28720.74444,2485.433333,169466.7778,7531.344444,913367.0111,58002.55556,-56.9,-56,-43,-73,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0014b3f668494c6ae38dde7abbf8e61ac5c9956280c13cd24c6649e837d8434a,0,5,3,1924687.275,4086404.025,2890309.075,4364848.438,3495988.363,4565889.038,-72.9,-75,-55,-84,1000.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
0014c787669d7a1e03002dc86e63840f65f087bb25ff709f908ad5e138051cd9,1,23,6,617113.4483,49351.95172,2433633.69,219453.0103,9107112.524,435196.8724,-56.8,-56,-28,-87,100.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0014e76085c112a7f74d41882f92529157427151fd8f41193f73fdcb54c46c0c,1,17,2,140270.2105,11173.07895,1076546.189,37515.66316,2584893.416,679290.3,-60.3,-65,-28,-90,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0014ea5b41592994f8c0eb370209fe7e0fc23bcaf60621996dfa7ba875580202,0,16,4,23012.015,38077.76,108471.805,157181.07,698574.15,498017.285,-66.8,-68,-36,-83,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0014fdcf3cadeda173bc3da085a9b2ef742f8b4aa1eea53d5229b369cc7e719a,0,4,2,95239.35,43315.58333,403347.5833,302649.45,1970977.183,666131.55,-58.3,-64,-43,-82,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00150442e401bbe961332516c704ee5305f588252ba89127799cfce011ddee3e,1,18,3,82878.40476,14494.57619,454010.3667,46004.32857,1431052.438,443204.2143,-64.4,-66,-35,-87,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001507abe1f9fa826cf0ec99af802987c6403c72f45eeb77181413b3d0e1d5c3,0,3,2,272119.62,189839.58,1281172.08,92128.5,3649329.62,6576698.92,-63.9,-64,-52,-70,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
00150e1d8b17ab079dbaf29ce0b763bf99464adbcf6bc683c6439598dfb2c7b3,2,15,8,482449.1087,85115.67826,1676720.322,361147.7435,2174973.817,761916.3609,-52.1,-58,-19,-82,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
0015155573b1d24e35e85b3743f745f88576d98d9dff2b4ced7f09e0152761db,0,5,2,192866.5143,10636.97143,1790580.786,48615.3,2611450.857,340794.1143,-58.8,-55,-46,-89,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0015186e6a643b03090b424a64285b0850876867eebe3dda59894517486521c7,1,10,5,179358.1867,12151.68,1076216.96,40042.62,2005873.953,286774.2733,-58.4,-57,-32,-86,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00153118a55c6311cd37193bf4bc159c516395ec063231ec7e8bfd9af20a4b73,0,25,2,72506.28519,3966.896296,401396.2667,14823.02222,567983.3889,28235.52593,-54.4,-57,-2,-77,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00155443b254bea2801f970340f18f36da8b83e8bd9ca553765aa28ae0d45b5b,0,8,2,22062.15,2893.69,159497.63,14371.52,485524.96,61047.46,-52.6,-52,-15,-82,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0015727c8f4ebfd6bd6f0d2b584408a3d21e84ae94946dab8ba3c4c4f02478e7,0,6,1,30625.81429,8541.057143,61615.72857,13652.78571,1892715.671,915080.5571,-70.5,-69,-54,-84,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001575dd945554ba8a364db62e82e847ba488e5640fe5e0e4ed85ba5150fb65c,0,3,1,18633.2,4233,139756.85,15196.775,675797,78168.625,-59.6,-59,-48,-91,200.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00157d1936f25fab50b04408e7444a0f1bff5b7d5792b43c16ddc439323ee279,1,7,4,87203.90909,2225.909091,870195.1091,8047.727273,1313301.964,65017.96364,-52.6,-60,-26,-79,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0015c5d36e971ae20700e67cbbebfeeead7b0d727dde5522c93cdaad61b84c09,0,3,2,1387194.96,2422237.54,1780432.92,2459365.6,2976931.16,2776343.36,-50.1,-60,-25,-69,1000.0M,Whole-Home WiFi,Premium Tech Pro,Fiber 7 Gig
0015d2193e7308b1f97489d4b27cc1ac725d4e43622e41bb5428dc0c0637b10e,0,6,2,738927.8375,18438.725,1999682.613,54977.4625,3324412.288,90806.9625,-63.3,-65,-50,-79,100.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0015e14dccc43463330b4719d81c02f3b77ee5b4f9058dce2c11b56dc5789e62,1,6,5,479232.3818,18228.76364,1888998.773,28035.09091,4578653.9,1302040.718,-47.7,-45,-27,-81,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0015f598f1ccbc6593dd6909979552803cb3373f248019676bb7141154ce71e0,0,3,1,91453.025,7402.3,486808.2,34166.65,1325356.625,135482.3,-77,-82,-56,-87,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0015ffc22659de850ce78df2124b475db53d00283fe3862d165ec76d711db878,3,26,7,166562.7121,426383.0606,1157961.312,843505.0182,3281471.4,1305551.385,-58.6,-62,-34,-87,1000.0M,Fiber 1 Gig,Fiber 2 Gig,Fiber 500
00160379dc8bffb19f4eaf68c86560451a335e17cb4de196570f57bacacdc852,1,12,5,255222.4059,8564.870588,793222.1647,26584.45294,1268961.388,103609.9529,-51.1,-52,-27,-76,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001607d1b603f867c0079fa0a17f7f5dee02b22d57616d3a8c7c85d0bfd71236,0,2,4,885218.8333,31329.86667,1854405.5,70301.43333,2298555.683,90383.9,-84.4,-90,-65,-94,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
00160badfac380118913734ec0b3949732eee9c0b525cf97cb77c7606c4eb96b,0,18,2,388784.54,44158.95,1475452.41,252792.745,3047135.235,604208.84,-64.2,-67,-32,-86,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0016188022e0284612fbe44a6a71faab7acb755aff577901e795df9e58e17e99,0,15,4,623936.2,209322.3263,2637369.658,343519.3,4626139.079,466572.0263,-67.6,-71,-45,-90,200.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
001626cdbb53419497e70360c5b5c2ee09761e64f6c08d971f47c54d8e71d785,0,5,3,655981.2625,14335.25,1586126.025,38251.9625,3343849.975,109905.4375,-68.5,-68,-52,-85,2000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00166d35417e41c34d4fc63e04fd77aa388e31b21f1fe83cb8bdd072d7f22302,0,5,2,869875.6,866944.3571,1986766.557,882637.3714,2893474.714,901051.4714,-49.1,-48,-28,-81,500.0M,Fiber 7 Gig,Premium Tech Pro,Whole-Home WiFi
00167debab9bdf3453cd0f606dee2d788369015ed50b28274d1242d4e2f0a74b,1,20,3,220284.1739,6347.826087,1481016.83,16723.06957,2534742.665,210205.8087,-65.8,-67,-44,-82,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00168faff65b1930af101d3b56328576803e31504a4556cd29ce27be96fe57cf,2,17,7,138544.65,12440.8,751524.5667,48042.50417,2640708.746,459496.5167,-56.3,-59,-29,-75,2000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
0016cef207342e95b8858da962fb498455912c9b0f21cb3d5c19a02dd76e5d9c,2,11,7,335983.7,341551.7611,1154132.578,362913.9222,1596930.878,629483.8722,-54.4,-61,-14,-85,500.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
0016d03a7f53f0348f5646352514c73a6d73845d59c1ad3af2bed69ebfd8387e,0,12,1,43531.11538,3137.946154,173559.4231,8984.661538,1756907.962,138017.5769,-54.4,-54,-26,-87,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0016de7c5829b5faa36747955ca199b7df83aa2c84f1053a032fd5d079cf3610,3,20,8,75680.38571,9247.832143,208398.4536,17633.31071,739805.0107,203333.375,-53.6,-54,-2,-87,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
00171122115b9ecea609042056d5d10e51fd3efc5b9752ed0db04c6b6e0bccda,2,11,4,503111.44,11008.63333,2064839.887,43104.23333,4223939.5,247718.0867,-51.4,-54,-27,-76,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
001722e40809df80d40fdaae569bbce798e04d33c91ba721fd891778753bc52d,0,21,2,174468.3174,261967.0348,186017.7609,263167.9522,351136.287,277056.5652,-60.2,-61,-24,-81,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
0017449cf8c0ded6bbc696c0c1ff914d4d17af6f2d6ae7d9777599809f064ed9,3,12,7,270733.7474,190323.6211,1294965.147,469949.3316,2276225.516,1203427.437,-50.9,-47,-17,-80,1000.0M,Fiber 1 Gig,Fiber 2 Gig,Fiber 500
001764b36ce1c4d5ef9fcbdb7b3ddd56067ba8ca95701971e7707828fc3a8529,1,15,4,191727.3684,12615.11053,1099299.526,78578.11579,6752052.668,250747.2895,-58.6,-62,-23,-81,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0017ae214a2f699b4ef947994f6fdec54a96b8df5ea95f19b099e60054744e12,0,2,2,864204.8,26685.2,1544492.6,27022.575,3673939.2,1806780.225,-56.2,-49,-45,-77,500.0M,Fiber 2 Gig,Fiber 500,Fiber 1 Gig
0017bef5e9b4d1345ea2f805c406d3327a85056cf5dd6b32b665158647d923a3,0,15,4,190875.6053,20787.55789,733886.7053,78972.20526,1281550.605,461324.6158,-59.5,-60,-39,-80,2000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0017fc98a5e135b4053b9d13bcf5d4f79b8476d09aba0e2b576a0975379d0edd,2,9,6,401612.2,408598.02,754050.68,419815.64,972030.0933,428352.14,-49.8,-48,-13,-88,500.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
00181ec92f743c688345a564122e8584fe6e4329abdad5ef4f10b07a7c1ac1d7,1,13,6,516466.0737,16928.9,1689922.858,30583,3134987.884,814781.9526,-62.2,-60,-47,-89,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0018451879a79b1b9a65a4b0f3301a9ace1414b171cbe8b74c2fc33b54de44f4,0,5,1,90767.76667,10742.23333,552188.0667,18288.31667,1535038.917,576471,-51.6,-48,-43,-76,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00184967451bfcd4ea489a0fea57d4d5b2920dae345ccf79cf812f0ed904c6aa,1,8,1,11081.31111,2053.833333,60055.85556,6857.777778,537828.3778,55558.11111,-55.2,-60,-25,-85,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
00185335d8b917b7ce7733f9be7f5e6dd00e235baada872c6930ca43303a3036,0,6,1,290717.3714,11437.6,1327546.729,33684.44286,1936222.757,79670.42857,-43.9,-39,-23,-78,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00185ac2ef1ef2f5070199dd9b87aab054b2b3c6fefeedb316482f7f810e5af7,3,25,2,117732.0074,204067.3333,652514.863,454251.3778,1211352.956,1067677.489,-61,-59,-38,-89,1000.0M,Fiber 1 Gig,Fiber 2 Gig,Fiber 500
00185b97d758d5d60402eb9bd00a298a48b2ebb3b40e0ff8381f70310744d731,0,11,3,420612.7143,766724.9857,1090062.564,820063.8429,1652754.357,867334.6071,-52.5,-51,-30,-87,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Premium Tech Pro
00189528ebeebf5c87480e1c8d9e0e2ad9c8d5ac8839f73a58de57e0b7e57360,1,12,4,533816.6188,25585.91875,1802472.888,119738.2813,3797079.475,436467.6375,-61.3,-62,-36,-86,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001897532a3abb4b6c568b94325539e2c5e31019c92a3a75a85e0c957c6c02de,1,22,9,473280.2129,31235.20645,5110416.819,342688.7226,7217417.623,420299.3742,-58.2,-61,-26,-81,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0018a831faa91f3ab4a7027719b740c6d3ae5a210006c60cd1accb21d9583fac,0,13,0,349230.7385,66684.27692,2431367.077,540756.7154,4138579.777,2107764.754,-67.7,-71,-44,-89,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
0018e1595c82a6745838fa8624b08d7d61c0dab28df8e03f820882ea2b8e812c,1,12,3,523893.44,34174.82667,2229406.22,68942.45333,3899090.093,1798464.573,-54.4,-58,-23,-76,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0018e8429f33230131bc9a5a3a20693baa53bbc61feccaeee13ccd1258d049e9,1,10,3,76057.06154,14991.32308,421686.7154,19310.81538,1321816.677,524075.2231,-61,-60,-22,-88,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0018efdb6b7c511c0e17259e1f9306973d0985ad0bbad286215a849712fa8ec7,2,11,5,372910.4813,383971.475,909371.3313,396391.9938,1980913.206,776048.4438,-56.7,-57,-32,-81,500.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
0018fcecccda753364ec006d4c1a9a5346de3afa0e2be78a1ed2318e18613cad,0,15,2,39520.58235,5139.317647,179616.9294,18783.01176,1162356.329,126017.0059,-55.6,-57,-14,-85,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001906cc22a6922eaf30c4b668427eea08cc287060b4035dca53eb267511e7d8,0,10,4,269715.1643,437203.9286,581654.0714,446231.0286,1721815.9,770597.9286,-61.3,-59,-40,-90,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
00190a87f4ba10cbab76973f63ced4c952e204bb7267f16aec224df8c89fc02f,0,5,1,261162.4,13027.35,1001906.867,25807.36667,2610331.583,1153422.05,-70.4,-71,-60,-81,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
00190d3fd9e875cc9ae30ebd75613a8b153fc3f9f6d182ce4cb6b6a8a375b896,2,19,6,346073.732,7739.472,2232693.664,41188.972,2997163.68,113859.052,-57.3,-59,-33,-83,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
00191216ff0e01dbc259a0dfea99618be747f8e7699c04b8ff121da75f9c0ce8,1,20,4,6071.829167,5342.683333,8588.725,5058.875,489710.45,527669.1875,-48.7,-51,-17,-78,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001918037fc39c89b47e26f83e0ccd4ab5bb8786e2e2b7c16304ccd2117998cf,1,35,3,96524.91842,6859.165789,292770.75,13958.11053,1356847.392,429366.1737,-59.9,-58,-37,-81,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0019182c9518f7869e82da8a6aa1d7ecd8bb2f4d582b588461c80f47c183e8db,1,16,8,278389.4042,137223.325,1071238.996,255381.2542,4849661.3,2631265.5,-58.4,-58,-35,-89,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001931348e519b8a1b0b69fd172d96934f49fa20594931ae16d402a47a4c2c1b,3,20,6,77635.17308,9290.896154,425091.4038,20787.64615,2193781.55,429222.0192,-51.4,-48,-19,-85,500.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
0019771a0c506d2f260e606d70333b46a856306f76a01a91d674a02166d5200b,0,5,1,908312.7167,13772.18333,1906516.8,29643.06667,4303907.183,65043.88333,-62.5,-62,-52,-76,500.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
001987ae0fdc02121385fcf2b5dc241c5b62213580f9667f14eab8d5f8e94602,1,12,5,819703.8941,714501.9235,1563669.288,734018.6118,3472646.841,773655.5706,-49.2,-49,-24,-79,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0019afc7250ee84f2d1a7c8aa6f204f1c719050bcd0ae102df7c54db198539df,1,18,6,2584936.296,66564.1375,1.70E+07,380803.5333,2.18E+07,1320759.063,-53.5,-57,-30,-73,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
0019cba78dc37b5e6f40fdf65f23dbbfd289bc5e291410cea181f84e404b27d3,2,13,9,309692.05,281676.8045,1041386.836,300925.8545,2596316.518,393737.2227,-58.9,-57,-34,-80,500.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
0019f8ab45c60e92a8998c9478272870fee07b01743282d09008d6a2ff88711d,1,9,4,463032.2692,13038.15385,3419574.785,41473.87692,4676162.623,907888.0846,-58,-54,-38,-83,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001a226b13327c200e5ef44e27dfffe17391f1ae191edf9e4a9f35a432e47e51,1,3,3,806976.0333,26434.66667,2609654.333,40672.08333,5811222.567,1923244.933,-61.1,-60,-51,-69,1000.0M,Fiber 500,Fiber 2 Gig,Fiber 1 Gig
001a2880b22b45c02be4fd71f64f7a3e1d23ab38f6cacf365d00564dac999ec0,1,9,8,279450.2588,29122.92353,1343494.706,183898.4353,3198862.471,606163.8529,-37.6,-38,-16,-63,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001a4aa6ffa495552f8fb6831e90372a6d5f4841b56aea4bba840394a17a128e,0,23,8,177646.4548,211331.9129,423576.8,259894.7452,1362753.906,1058134.568,-59.9,-63,-13,-87,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 1 Gig
001a7704cb8781ec8806e6e5446ed3ce8a5025e7fd5c7b939284ca26196d93db,2,16,6,933998.9864,237938.3636,4911719.191,374131.7682,1.16E+07,506631.2682,-55.6,-58,-19,-82,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
001a8e9b02793b5881d364d4948db2222127e26c242e38c742122fa21ae98fee,0,4,2,384028.45,7660.066667,901936.05,18924.66667,1515912.083,38814.2,-60.2,-67,-15,-87,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001a90a384e2bc525c3b7b05d53560d13e7b5e4dccfa09855b924e6b02cd9c89,1,34,5,3433255.756,69465.68974,7665524.041,149821.5641,9729165.933,497413.0538,-65.9,-66,-37,-86,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001a9cf795698d7f44f7244660380f7488fea251986dc4a011a47b7baada680d,0,14,2,370599.05,17174.35,1777633.638,50282.08125,2570152.863,415930.9563,-64.2,-65,-43,-80,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001aa76f7732949c8483b40936a1c3ce52978a7ae879df77d5b4fd2fe95b450b,0,15,4,406928.2105,10599.8,1020424.4,21427.17368,1703377.689,279756.0105,-64.8,-65,-48,-81,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001ab499e928ed5abf6a4182dea19be9b5a07961089febacf0c2acf1769f9d35,1,4,6,2279582.1,2771938.53,1.12E+07,2814630,1.16E+07,2818387.72,-25.7,-23,-4,-62,2000.0M,Whole-Home WiFi,Fiber 500,Premium Tech Pro
001abc47c93765857e91203ad3dca7ddaf7b0f758c539ca1c6c115baf5145202,0,9,2,810462.6545,18079.34545,2834477.364,55153.97273,5197267.309,260076.3091,-74,-75,-54,-87,100.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001ac534b585a19737a1440dc4be544b3304c3573fe668bd9cabf9b02411ffdb,1,9,6,319387.8467,11023.04,804888.3733,28626.02,1339488.14,86684.11333,-54.3,-49,-38,-81,1000.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001acfb81d665ceea15727dd2563953b793e758865c1d5db55e9c00110b05a63,1,10,3,46524.03846,12462.26154,232383.9846,28791.17692,1912616.538,312877.7846,-57,-61,-18,-83,100.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001b0258c8fb4ff51ed1b424583f19d9fccce0c41c09129c4d0e071f2b9d0d86,2,12,4,287674.4813,4064.875,894729.2188,10855.45,5953407.525,153974.825,-59.8,-60,-43,-86,1000.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
001b10fdfab44b47f70327fb44414373e14421653ae2897321f638ae5e0347b4,1,6,4,316784.5,33393.98,1995101.76,185938.33,3200397.9,902526.57,-51.2,-53,-40,-74,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001b1a2c6942c1afcb3de29f6c48e941c1496408e1866ef82129ef84f2d6269e,0,18,3,310222.1,13642.67143,1419595.69,38538.3,2063633.814,147189.5429,-74.7,-75,-46,-94,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001b3b4397877ce3e333fa4475b3f8910afa68e56963484f668ccd87be224b88,0,10,3,638423.0308,14117.13077,1585077.477,35172.13846,2615442.454,194791.0769,-74.7,-76,-50,-91,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001b4a6df90f83adc88ed110e3f9f7e5698e157b9524fb64b0d13b72f9f80e83,0,8,4,352521.2917,99651.65,1484822.292,384574.8667,2907083.392,506452.1583,-61.4,-64,-36,-80,500.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001b900a1183fd0ae7664a980a4c601341380d4a7c2e9bd0c1b4cb941c16d354,3,19,8,279084.6741,12237.57778,868864.4259,54909.81852,1592705.463,173110.8,-57.9,-60,-19,-86,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
001b9bc1bcf365203908bc1bd31617a494cb35a6013e60b778c0d10023e0121b,2,22,7,1209314.186,2605807.717,2498894.462,3681424.169,3713810.545,4986089.152,-54.5,-57,-30,-83,2000.0M,Whole-Home WiFi,Fiber 1 Gig,Fiber 500
001bb12cd8adc802607997ad1d863f3b2fa8dd9501555827159ad56d9e503cb1,0,9,2,15874.40909,11524.31818,70367.82727,30144.21818,118489.1182,106940.9182,-50.4,-51,-21,-68,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001bbe34669b900c45a084fc3720500bc4e71fc1c444b3bc8db24244c14ed841,1,8,4,216718.6083,503063.75,505935.9167,507794.6167,973458.0333,523604.275,-42.7,-46,-16,-70,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
001be61a030105047c57e8d463935f6f3a10ed477c231861efb2d8e65217c35b,3,14,7,284006.9095,14351.51429,1375706.067,36560.32381,4155984.133,146645.3429,-41.5,-39,-28,-77,1000.0M,Fiber 2 Gig,Fiber 1 Gig,Fiber 500
001bfbdc947bebb4513ae9035c4df67f36e57621fd41e074923e9a21faed0e03,2,4,4,125.8375,311.7375,218.95,981.7125,839.65,1951.5,-42.6,-37,-15,-62,500.0M,Fiber 1 Gig,Fiber 500,Fiber 5 Gig
001c02ed62ff5b0e6da8d94f5228de48917fbe82ef971dcd450a2189b9fe7777,0,11,2,559829.3615,14327.24615,2112066.423,45492.18462,4452431.438,168198.3692,-67.1,-69,-39,-84,1000.0M,Fiber 5 Gig,Fiber 7 Gig,Fiber 2 Gig
001c18078e1e08b87071323ef5af0368ba3a4715a40d949c61d7c1ce0c35e5b5,1,22,4,180553.0038,8805.915385,635926.7,13290.64231,4808033.435,691475.8808,-61.6,-66,-33,-87,500.0M,Fiber 500,Fiber 5 Gig,Fiber 7 Gig
